Employment,Country,EdLevel,Age,Gender,YearsCodePro,Salary
1.0,11.0,8.0,1.0,0.0,8.0,71184.0
1.0,14.0,3.0,2.0,0.0,14.0,129259.0
1.0,2.0,1.0,1.0,0.0,4.0,86976.0
1.0,16.0,1.0,0.0,0.0,3.0,5592.0
1.0,2.0,1.0,3.0,0.0,25.0,120821.0
1.0,10.0,0.0,2.0,0.0,10.0,72426.0
1.0,4.0,1.0,0.0,0.0,9.0,51887.0
1.0,7.0,1.0,1.0,0.0,7.0,55670.0
1.0,16.0,1.0,1.0,0.0,10.0,92627.0
1.0,16.0,1.0,1.0,2.0,3.0,80922.0
1.0,9.0,2.0,1.0,0.0,1.0,26737.0
1.0,16.0,3.0,1.0,0.0,2.0,20760.0
1.0,15.0,8.0,3.0,0.0,26.0,130000.0
0.0,8.0,3.0,1.0,0.0,7.0,60744.0
1.0,10.0,1.0,1.0,0.0,0.5,19458.0
1.0,6.0,8.0,2.0,0.0,8.0,32429.0
1.0,1.0,1.0,1.0,0.0,3.0,24744.0
1.0,14.0,8.0,2.0,0.0,15.0,62040.0
0.0,16.0,3.0,2.0,0.0,25.0,83016.0
1.0,9.0,3.0,1.0,0.0,4.0,24540.0
1.0,5.0,1.0,0.0,0.0,2.0,27648.0
1.0,15.0,3.0,1.0,0.0,10.0,58000.0
1.0,16.0,1.0,0.0,2.0,4.0,55200.0
1.0,5.0,3.0,1.0,0.0,6.0,34000.0
1.0,15.0,0.0,1.0,0.0,4.0,100000.0
1.0,7.0,1.0,0.0,0.0,5.0,36324.0
1.0,16.0,3.0,1.0,0.0,3.0,22800.0
1.0,16.0,1.0,1.0,0.0,3.0,64260.0
1.0,16.0,1.0,0.0,0.0,2.0,5635.0
1.0,16.0,3.0,2.0,0.0,12.0,5933.0
0.0,9.0,7.0,0.0,0.0,2.0,16980.0
1.0,10.0,1.0,3.0,0.0,22.0,54049.0
1.0,14.0,3.0,2.0,0.0,20.0,73678.0
1.0,7.0,1.0,2.0,0.0,16.0,55776.0
0.0,16.0,8.0,2.0,0.0,13.0,83136.0
1.0,16.0,0.0,3.0,0.0,25.0,134700.0
1.0,15.0,0.0,1.0,0.0,5.0,120000.0
1.0,16.0,3.0,1.0,1.0,5.0,44965.0
1.0,16.0,1.0,1.0,0.0,6.0,38916.0
1.0,15.0,1.0,0.0,0.0,3.0,66000.0
1.0,15.0,8.0,2.0,0.0,23.0,83000.0
1.0,15.0,1.0,1.0,0.0,8.0,132000.0
1.0,5.0,1.0,1.0,0.0,6.0,36999.0
1.0,4.0,8.0,2.0,0.0,16.0,70264.0
0.0,16.0,8.0,2.0,0.0,16.0,113100.0
1.0,16.0,1.0,1.0,0.0,3.0,10977.0
1.0,15.0,8.0,1.0,0.0,2.0,72000.0
1.0,4.0,3.0,2.0,0.0,10.0,75669.0
1.0,11.0,7.0,2.0,0.0,22.0,73644.0
1.0,16.0,1.0,0.0,0.0,1.0,48864.0
1.0,6.0,3.0,1.0,0.0,4.0,32429.0
1.0,15.0,1.0,1.0,0.0,5.0,115000.0
1.0,16.0,1.0,1.0,0.0,2.0,31224.0
0.0,16.0,1.0,3.0,0.0,30.0,32316.0
1.0,15.0,0.0,1.0,0.0,2.0,30000.0
0.0,5.0,3.0,1.0,0.0,9.0,16752.0
1.0,5.0,1.0,1.0,0.0,5.0,4356.0
1.0,15.0,1.0,1.0,0.0,10.0,155000.0
1.0,15.0,3.0,3.0,0.0,23.0,105000.0
0.0,3.0,3.0,1.0,1.0,8.0,75669.0
0.0,16.0,8.0,4.0,0.0,43.0,24000.0
1.0,4.0,3.0,1.0,0.0,10.0,54049.0
0.0,16.0,1.0,1.0,0.0,6.0,30000.0
0.0,2.0,1.0,5.0,0.0,6.0,170150.0
0.0,4.0,3.0,3.0,0.0,22.0,181608.0
1.0,16.0,7.0,2.0,0.0,22.0,46764.0
1.0,16.0,3.0,1.0,0.0,6.0,58368.0
1.0,15.0,1.0,2.0,0.0,15.0,150000.0
1.0,11.0,8.0,3.0,0.0,27.0,58908.0
1.0,5.0,1.0,1.0,0.0,5.0,41885.0
1.0,15.0,3.0,3.0,0.0,21.0,140000.0
1.0,5.0,1.0,1.0,0.0,3.0,75527.0
1.0,16.0,3.0,1.0,0.0,2.0,17136.0
1.0,15.0,1.0,1.0,0.0,13.0,150000.0
1.0,16.0,3.0,1.0,0.0,7.0,49284.0
1.0,5.0,3.0,1.0,0.0,6.0,29320.0
1.0,3.0,3.0,1.0,0.0,4.0,25944.0
0.0,15.0,8.0,2.0,0.0,10.0,180000.0
1.0,16.0,3.0,1.0,0.0,5.0,37476.0
1.0,16.0,1.0,2.0,0.0,2.0,40212.0
1.0,11.0,8.0,1.0,0.0,3.0,35592.0
1.0,3.0,1.0,0.0,0.0,2.0,12972.0
1.0,16.0,1.0,1.0,0.0,5.0,15000.0
1.0,15.0,1.0,1.0,0.0,9.0,140000.0
1.0,15.0,1.0,1.0,0.0,5.0,90000.0
1.0,0.0,3.0,1.0,0.0,6.0,103555.0
1.0,14.0,3.0,1.0,0.0,4.0,39424.0
1.0,15.0,3.0,1.0,0.0,3.0,113000.0
1.0,4.0,3.0,1.0,0.0,1.0,57292.0
1.0,4.0,1.0,1.0,0.0,10.0,70264.0
1.0,5.0,1.0,2.0,0.0,18.0,41885.0
1.0,16.0,1.0,1.0,0.0,10.0,42756.0
1.0,16.0,8.0,1.0,0.0,6.0,40704.0
1.0,5.0,1.0,1.0,0.0,8.0,46074.0
1.0,16.0,1.0,0.0,0.0,2.0,19800.0
1.0,16.0,3.0,1.0,0.0,7.0,31692.0
1.0,7.0,8.0,1.0,0.0,6.0,54049.0
1.0,16.0,3.0,1.0,0.0,9.0,51887.0
1.0,10.0,2.0,2.0,0.0,12.0,54049.0
1.0,14.0,1.0,0.0,0.0,2.0,71093.0
1.0,15.0,1.0,1.0,0.0,4.0,125000.0
0.0,16.0,1.0,2.0,0.0,10.0,17568.0
1.0,15.0,1.0,1.0,0.0,3.0,105000.0
1.0,14.0,1.0,1.0,0.0,8.0,64630.0
1.0,16.0,3.0,2.0,0.0,15.0,15516.0
1.0,0.0,1.0,1.0,0.0,5.0,61465.0
0.0,15.0,8.0,1.0,0.0,11.0,84000.0
1.0,1.0,1.0,1.0,0.0,0.5,7692.0
1.0,16.0,3.0,2.0,0.0,16.0,71340.0
3.0,16.0,8.0,1.0,0.0,6.0,84048.0
0.0,16.0,8.0,2.0,0.0,26.0,45708.0
1.0,0.0,3.0,3.0,0.0,20.0,66810.0
1.0,5.0,1.0,0.0,0.0,2.0,4809.0
1.0,5.0,1.0,1.0,0.0,8.0,9773.0
1.0,16.0,8.0,1.0,0.0,10.0,97288.0
1.0,16.0,3.0,1.0,2.0,2.0,31656.0
0.0,15.0,1.0,3.0,0.0,20.0,150000.0
1.0,15.0,3.0,1.0,0.0,12.0,51000.0
1.0,15.0,1.0,2.0,0.0,16.0,157500.0
1.0,16.0,5.0,2.0,0.0,10.0,86844.0
1.0,3.0,7.0,2.0,0.0,18.0,59676.0
1.0,16.0,8.0,0.0,1.0,2.0,18351.0
1.0,16.0,1.0,0.0,0.0,3.0,15924.0
1.0,12.0,3.0,0.0,0.0,3.0,43908.0
1.0,15.0,3.0,1.0,0.0,10.0,48000.0
1.0,5.0,1.0,1.0,0.0,10.0,32280.0
1.0,15.0,1.0,1.0,0.0,2.0,60000.0
1.0,11.0,3.0,2.0,0.0,21.0,73644.0
1.0,4.0,3.0,2.0,0.0,9.0,73200.0
1.0,9.0,1.0,1.0,0.0,2.0,7548.0
1.0,13.0,3.0,1.0,0.0,0.5,24000.0
1.0,5.0,1.0,1.0,0.0,10.0,27923.0
1.0,9.0,3.0,1.0,0.0,8.0,16980.0
1.0,2.0,1.0,2.0,0.0,14.0,75631.0
1.0,16.0,1.0,1.0,0.0,6.0,61692.0
1.0,16.0,8.0,3.0,0.0,22.0,42816.0
1.0,15.0,1.0,2.0,0.0,12.0,155000.0
1.0,16.0,1.0,0.0,0.0,4.0,24000.0
1.0,4.0,3.0,2.0,0.0,14.0,71345.0
1.0,16.0,1.0,1.0,0.0,2.0,4944.0
1.0,2.0,3.0,1.0,2.0,9.0,102859.0
1.0,16.0,1.0,1.0,0.0,8.0,88572.0
1.0,9.0,3.0,1.0,0.0,8.0,43404.0
1.0,14.0,2.0,1.0,0.0,4.0,116333.0
1.0,15.0,3.0,3.0,0.0,28.0,76000.0
1.0,16.0,3.0,1.0,0.0,5.0,27840.0
1.0,15.0,1.0,3.0,0.0,25.0,140000.0
1.0,14.0,7.0,1.0,0.0,5.0,51704.0
0.0,16.0,7.0,6.0,2.0,3.0,82788.0
3.0,8.0,8.0,0.0,0.0,3.0,9108.0
3.0,4.0,3.0,1.0,0.0,4.0,38915.0
1.0,1.0,0.0,1.0,0.0,4.0,8796.0
1.0,3.0,5.0,0.0,0.0,2.0,15564.0
1.0,14.0,4.0,2.0,0.0,24.0,90482.0
1.0,16.0,8.0,0.0,0.0,3.0,38400.0
1.0,13.0,1.0,0.0,0.0,5.0,11832.0
1.0,2.0,8.0,3.0,0.0,30.0,75631.0
0.0,13.0,7.0,0.0,0.0,2.0,15780.0
1.0,5.0,1.0,0.0,0.0,3.0,10471.0
1.0,16.0,2.0,1.0,0.0,3.0,24000.0
0.0,14.0,1.0,3.0,0.0,25.0,170000.0
1.0,0.0,1.0,2.0,0.0,19.0,86853.0
1.0,8.0,3.0,2.0,0.0,18.0,71381.0
1.0,5.0,1.0,0.0,0.0,2.0,36300.0
1.0,16.0,7.0,1.0,0.0,1.0,19464.0
1.0,14.0,7.0,1.0,1.0,5.0,96945.0
1.0,16.0,8.0,1.0,0.0,6.0,57156.0
1.0,7.0,2.0,2.0,0.0,15.0,54049.0
1.0,16.0,1.0,1.0,0.0,9.0,91248.0
1.0,15.0,1.0,1.0,1.0,1.0,90000.0
1.0,6.0,3.0,3.0,0.0,24.0,73507.0
1.0,16.0,1.0,1.0,0.0,3.0,14124.0
1.0,16.0,1.0,1.0,0.0,8.0,38436.0
1.0,8.0,3.0,1.0,0.0,3.0,29292.0
1.0,14.0,1.0,3.0,0.0,25.0,112955.0
1.0,16.0,3.0,1.0,0.0,3.0,22496.0
1.0,15.0,1.0,1.0,0.0,8.0,79000.0
1.0,10.0,5.0,0.0,0.0,4.0,38915.0
1.0,15.0,2.0,2.0,0.0,6.0,168000.0
1.0,3.0,3.0,1.0,0.0,5.0,28536.0
0.0,12.0,3.0,2.0,0.0,15.0,60989.0
0.0,4.0,1.0,1.0,0.0,4.0,103776.0
1.0,16.0,3.0,1.0,0.0,3.0,15672.0
1.0,5.0,1.0,0.0,0.0,0.5,9773.0
1.0,15.0,8.0,2.0,0.0,25.0,156000.0
1.0,15.0,1.0,1.0,0.0,2.0,80000.0
1.0,9.0,7.0,1.0,0.0,5.0,33972.0
1.0,15.0,1.0,3.0,0.0,21.0,178000.0
0.0,16.0,8.0,1.0,0.0,9.0,38928.0
1.0,16.0,1.0,2.0,0.0,22.0,23976.0
1.0,15.0,8.0,0.0,0.0,2.0,60000.0
1.0,14.0,0.0,1.0,0.0,5.0,73678.0
0.0,16.0,1.0,1.0,0.0,3.0,34956.0
1.0,15.0,1.0,3.0,0.0,16.0,105000.0
1.0,15.0,1.0,1.0,0.0,7.0,110000.0
1.0,7.0,7.0,2.0,0.0,22.0,74588.0
0.0,15.0,0.0,2.0,0.0,5.0,65000.0
1.0,16.0,1.0,1.0,0.0,3.0,51112.0
1.0,16.0,1.0,2.0,0.0,11.0,75240.0
0.0,16.0,8.0,2.0,0.0,0.5,51960.0
1.0,0.0,1.0,3.0,0.0,29.0,99022.0
3.0,9.0,8.0,1.0,0.0,4.0,4800.0
1.0,16.0,1.0,1.0,0.0,3.0,27240.0
1.0,15.0,0.0,1.0,0.0,5.0,65000.0
0.0,16.0,1.0,3.0,0.0,30.0,18000.0
1.0,10.0,8.0,2.0,0.0,10.0,43239.0
1.0,16.0,3.0,1.0,0.0,4.0,42000.0
1.0,8.0,7.0,1.0,0.0,6.0,75936.0
1.0,15.0,1.0,0.0,0.0,3.0,150000.0
1.0,14.0,1.0,1.0,0.0,13.0,95652.0
0.0,16.0,5.0,2.0,0.0,25.0,138936.0
1.0,16.0,8.0,1.0,0.0,8.0,30000.0
0.0,6.0,8.0,1.0,0.0,8.0,51887.0
0.0,16.0,1.0,1.0,0.0,6.0,46200.0
1.0,15.0,1.0,1.0,0.0,5.0,70000.0
1.0,15.0,1.0,2.0,0.0,16.0,160000.0
1.0,4.0,8.0,1.0,0.0,10.0,38916.0
1.0,1.0,0.0,1.0,0.0,9.0,15120.0
1.0,16.0,1.0,3.0,0.0,32.0,110719.0
1.0,14.0,1.0,2.0,0.0,4.0,60752.0
0.0,5.0,1.0,2.0,0.0,17.0,50268.0
1.0,15.0,1.0,1.0,0.0,9.0,107000.0
1.0,15.0,3.0,1.0,0.0,4.0,43000.0
1.0,16.0,1.0,0.0,0.0,0.5,11532.0
1.0,14.0,1.0,1.0,0.0,3.0,55582.0
1.0,15.0,1.0,1.0,0.0,5.0,195000.0
1.0,14.0,1.0,1.0,0.0,0.5,34254.0
1.0,3.0,5.0,0.0,2.0,0.5,16860.0
1.0,15.0,1.0,2.0,0.0,19.0,105000.0
1.0,4.0,1.0,2.0,0.0,10.0,37834.0
1.0,4.0,7.0,1.0,0.0,3.0,32424.0
1.0,15.0,0.0,1.0,0.0,15.0,130000.0
3.0,9.0,1.0,0.0,0.0,0.5,15096.0
1.0,15.0,1.0,2.0,0.0,7.0,93000.0
1.0,15.0,8.0,3.0,0.0,26.0,150000.0
0.0,16.0,3.0,1.0,0.0,5.0,27408.0
1.0,2.0,1.0,2.0,0.0,20.0,75631.0
1.0,15.0,8.0,1.0,0.0,7.0,157000.0
0.0,1.0,1.0,1.0,0.0,9.0,54972.0
1.0,15.0,3.0,1.0,0.0,7.0,110000.0
1.0,14.0,1.0,3.0,0.0,27.0,72385.0
2.0,16.0,2.0,1.0,1.0,5.0,51636.0
0.0,10.0,1.0,2.0,0.0,10.0,194600.0
1.0,11.0,8.0,1.0,0.0,7.0,49704.0
0.0,16.0,7.0,1.0,1.0,5.0,20784.0
0.0,16.0,3.0,1.0,0.0,10.0,107730.0
0.0,8.0,8.0,0.0,0.0,5.0,34596.0
1.0,6.0,3.0,3.0,0.0,19.0,48644.0
1.0,8.0,8.0,0.0,0.0,2.0,7284.0
1.0,15.0,1.0,1.0,0.0,9.0,90000.0
1.0,14.0,3.0,1.0,2.0,3.0,42009.0
1.0,3.0,3.0,1.0,0.0,2.0,38915.0
1.0,16.0,8.0,1.0,1.0,16.0,45396.0
1.0,15.0,3.0,2.0,0.0,8.0,135000.0
1.0,3.0,0.0,2.0,0.0,11.0,75669.0
1.0,16.0,1.0,2.0,0.0,10.0,10560.0
1.0,15.0,1.0,0.0,0.0,2.0,42000.0
1.0,15.0,2.0,4.0,0.0,9.0,68000.0
1.0,8.0,4.0,2.0,0.0,10.0,33408.0
0.0,3.0,5.0,1.0,0.0,10.0,129720.0
1.0,4.0,3.0,1.0,0.0,10.0,91883.0
1.0,16.0,1.0,0.0,0.0,1.0,42864.0
1.0,3.0,3.0,1.0,0.0,0.5,38915.0
1.0,7.0,8.0,2.0,0.0,22.0,72849.0
1.0,13.0,1.0,1.0,0.0,3.0,14796.0
1.0,4.0,1.0,3.0,0.0,20.0,81074.0
1.0,14.0,2.0,4.0,0.0,34.0,129259.0
1.0,16.0,1.0,0.0,0.0,3.0,10032.0
1.0,4.0,8.0,0.0,0.0,5.0,28538.0
1.0,5.0,3.0,1.0,0.0,7.0,33508.0
1.0,3.0,3.0,2.0,0.0,16.0,94045.0
1.0,15.0,1.0,1.0,0.0,5.0,145000.0
1.0,16.0,7.0,0.0,0.0,3.0,5820.0
1.0,16.0,3.0,1.0,0.0,6.0,95520.0
1.0,16.0,1.0,1.0,0.0,6.0,17904.0
1.0,15.0,1.0,2.0,0.0,18.0,190800.0
1.0,0.0,1.0,1.0,0.0,8.0,163684.0
1.0,12.0,1.0,1.0,0.0,4.0,86402.0
3.0,7.0,3.0,3.0,0.0,25.0,59454.0
1.0,0.0,1.0,2.0,2.0,18.0,80000.0
1.0,1.0,7.0,0.0,0.0,4.0,16035.0
1.0,16.0,3.0,1.0,0.0,3.0,14124.0
1.0,15.0,1.0,0.0,0.0,1.0,85000.0
1.0,15.0,2.0,2.0,0.0,5.0,70000.0
1.0,16.0,7.0,0.0,0.0,1.0,20121.0
1.0,16.0,8.0,1.0,0.0,4.0,20208.0
1.0,5.0,1.0,1.0,0.0,1.0,4887.0
1.0,15.0,3.0,1.0,0.0,16.0,156200.0
1.0,4.0,3.0,1.0,0.0,6.0,70264.0
0.0,16.0,3.0,1.0,0.0,3.0,43239.0
1.0,14.0,8.0,4.0,0.0,33.0,55582.0
1.0,15.0,1.0,1.0,2.0,3.0,80000.0
1.0,16.0,1.0,1.0,0.0,4.0,17148.0
1.0,11.0,3.0,1.0,0.0,7.0,49584.0
1.0,3.0,2.0,3.0,0.0,25.0,64860.0
3.0,4.0,3.0,1.0,0.0,6.0,64860.0
1.0,5.0,1.0,0.0,0.0,2.0,8376.0
1.0,1.0,1.0,1.0,0.0,12.0,32988.0
1.0,15.0,1.0,1.0,0.0,10.0,62000.0
1.0,4.0,3.0,1.0,0.0,4.0,73507.0
1.0,4.0,3.0,2.0,1.0,10.0,81074.0
1.0,16.0,3.0,1.0,0.0,5.0,22644.0
1.0,3.0,2.0,2.0,0.0,16.0,32424.0
1.0,10.0,1.0,1.0,0.0,3.0,30267.0
1.0,5.0,1.0,1.0,2.0,9.0,22339.0
1.0,16.0,1.0,1.0,0.0,4.0,47604.0
0.0,6.0,7.0,1.0,0.0,10.0,33732.0
1.0,4.0,7.0,0.0,0.0,4.0,45396.0
1.0,15.0,1.0,1.0,0.0,5.0,70000.0
1.0,14.0,1.0,0.0,0.0,0.5,32315.0
1.0,4.0,1.0,1.0,0.0,6.0,9732.0
1.0,15.0,1.0,2.0,0.0,7.0,115000.0
1.0,14.0,2.0,1.0,0.0,4.0,41363.0
1.0,7.0,0.0,0.0,0.0,8.0,41508.0
1.0,0.0,1.0,0.0,0.0,2.0,53448.0
1.0,1.0,1.0,3.0,0.0,26.0,18144.0
1.0,10.0,3.0,2.0,0.0,13.0,32429.0
1.0,15.0,1.0,1.0,0.0,8.0,142000.0
1.0,16.0,1.0,1.0,0.0,3.0,21072.0
1.0,5.0,1.0,1.0,0.0,8.0,27923.0
1.0,8.0,3.0,1.0,0.0,13.0,48600.0
1.0,0.0,1.0,3.0,0.0,15.0,78104.0
3.0,7.0,1.0,2.0,0.0,17.0,64536.0
3.0,4.0,0.0,3.0,0.0,20.0,19452.0
1.0,15.0,1.0,1.0,0.0,0.5,65000.0
1.0,16.0,3.0,2.0,0.0,16.0,129718.0
1.0,16.0,1.0,1.0,0.0,4.0,21620.0
1.0,2.0,1.0,1.0,0.0,12.0,135380.0
1.0,16.0,1.0,1.0,0.0,5.0,7908.0
1.0,2.0,3.0,2.0,0.0,4.0,68068.0
1.0,7.0,1.0,1.0,2.0,2.0,36972.0
1.0,14.0,1.0,1.0,0.0,9.0,126028.0
1.0,4.0,1.0,1.0,0.0,2.0,54049.0
1.0,14.0,1.0,4.0,0.0,41.0,96945.0
1.0,10.0,1.0,2.0,0.0,11.0,68642.0
1.0,14.0,8.0,2.0,0.0,2.0,24816.0
1.0,15.0,8.0,1.0,0.0,13.0,99000.0
1.0,15.0,1.0,1.0,0.0,13.0,80000.0
1.0,16.0,1.0,1.0,0.0,6.0,25716.0
1.0,16.0,1.0,1.0,0.0,6.0,12612.0
1.0,16.0,8.0,0.0,0.0,4.0,19500.0
1.0,15.0,1.0,1.0,0.0,5.0,72080.0
1.0,3.0,3.0,1.0,0.0,0.5,25944.0
1.0,4.0,3.0,1.0,0.0,5.0,60535.0
1.0,15.0,7.0,1.0,1.0,0.5,55000.0
1.0,5.0,3.0,1.0,0.0,6.0,19546.0
1.0,16.0,3.0,2.0,0.0,8.0,25944.0
0.0,15.0,3.0,1.0,0.0,0.5,30000.0
1.0,14.0,1.0,2.0,0.0,6.0,36968.0
1.0,15.0,3.0,1.0,0.0,1.0,80000.0
1.0,16.0,3.0,2.0,0.0,15.0,155000.0
1.0,9.0,1.0,1.0,0.0,5.0,33972.0
1.0,2.0,8.0,2.0,0.0,13.0,90001.0
1.0,14.0,1.0,2.0,0.0,15.0,71093.0
1.0,5.0,1.0,1.0,0.0,4.0,17088.0
1.0,2.0,4.0,3.0,0.0,19.0,84575.0
1.0,16.0,1.0,1.0,0.0,4.0,60000.0
1.0,3.0,3.0,2.0,1.0,21.0,64860.0
1.0,0.0,1.0,0.0,0.0,5.0,84180.0
1.0,15.0,1.0,1.0,0.0,0.5,55000.0
1.0,16.0,1.0,0.0,2.0,1.0,5868.0
3.0,4.0,8.0,0.0,0.0,3.0,17508.0
1.0,16.0,3.0,2.0,0.0,17.0,56400.0
1.0,8.0,3.0,1.0,0.0,3.0,63281.0
1.0,0.0,1.0,3.0,0.0,20.0,63469.0
1.0,16.0,8.0,0.0,0.0,2.0,24000.0
1.0,15.0,1.0,1.0,2.0,4.0,80000.0
1.0,16.0,1.0,2.0,0.0,22.0,60057.0
1.0,16.0,1.0,1.0,0.0,4.0,4200.0
1.0,15.0,1.0,1.0,0.0,5.0,99000.0
1.0,4.0,1.0,2.0,0.0,10.0,86478.0
1.0,14.0,3.0,1.0,0.0,8.0,155111.0
1.0,15.0,3.0,3.0,0.0,20.0,135000.0
1.0,0.0,3.0,2.0,0.0,17.0,123598.0
1.0,4.0,1.0,1.0,0.0,3.0,59454.0
1.0,5.0,1.0,1.0,0.0,8.0,27923.0
1.0,15.0,1.0,2.0,0.0,11.0,112000.0
1.0,5.0,1.0,1.0,0.0,5.0,17620.0
1.0,5.0,1.0,1.0,0.0,2.0,12566.0
1.0,6.0,0.0,1.0,0.0,3.0,22056.0
0.0,16.0,1.0,2.0,0.0,14.0,31200.0
1.0,14.0,3.0,2.0,0.0,12.0,71093.0
1.0,11.0,2.0,1.0,0.0,3.0,55224.0
1.0,15.0,3.0,2.0,0.0,8.0,200000.0
1.0,14.0,1.0,1.0,0.0,2.0,51704.0
1.0,0.0,1.0,3.0,0.0,18.0,64805.0
1.0,16.0,1.0,0.0,0.0,1.0,5172.0
1.0,5.0,1.0,1.0,0.0,3.0,7190.0
1.0,15.0,1.0,2.0,1.0,6.0,145000.0
1.0,15.0,1.0,1.0,0.0,3.0,150000.0
0.0,15.0,1.0,1.0,0.0,14.0,200000.0
1.0,5.0,3.0,1.0,0.0,4.0,12566.0
1.0,16.0,0.0,1.0,0.0,6.0,39912.0
1.0,3.0,3.0,2.0,0.0,17.0,42158.0
1.0,15.0,1.0,1.0,0.0,7.0,115000.0
1.0,16.0,1.0,2.0,0.0,13.0,199500.0
1.0,11.0,3.0,1.0,0.0,7.0,54000.0
1.0,4.0,3.0,2.0,0.0,2.0,70264.0
1.0,14.0,7.0,1.0,0.0,7.0,51704.0
1.0,15.0,1.0,2.0,0.0,1.0,123000.0
1.0,4.0,3.0,2.0,0.0,8.0,80424.0
1.0,0.0,3.0,1.0,0.0,1.0,167024.0
1.0,15.0,1.0,0.0,2.0,1.0,65000.0
1.0,16.0,1.0,2.0,0.0,11.0,60000.0
1.0,13.0,1.0,0.0,0.0,0.5,7884.0
1.0,14.0,1.0,2.0,0.0,11.0,84019.0
1.0,16.0,1.0,1.0,0.0,4.0,29304.0
1.0,4.0,7.0,0.0,0.0,2.0,10380.0
1.0,2.0,1.0,1.0,0.0,13.0,83194.0
1.0,12.0,0.0,6.0,0.0,2.0,11592.0
1.0,15.0,2.0,2.0,0.0,6.0,170000.0
3.0,12.0,7.0,0.0,0.0,5.0,95550.0
1.0,15.0,1.0,1.0,1.0,23.0,190000.0
1.0,5.0,1.0,1.0,0.0,6.0,30716.0
1.0,16.0,3.0,2.0,0.0,15.0,41919.0
1.0,10.0,8.0,1.0,0.0,5.0,34591.0
1.0,11.0,3.0,1.0,2.0,0.5,34368.0
1.0,15.0,3.0,1.0,0.0,3.0,40000.0
1.0,14.0,8.0,0.0,0.0,2.0,45241.0
3.0,3.0,1.0,0.0,0.0,2.0,23782.0
0.0,16.0,3.0,1.0,0.0,10.0,39900.0
1.0,16.0,7.0,1.0,1.0,3.0,48000.0
1.0,6.0,2.0,3.0,0.0,21.0,105936.0
1.0,14.0,1.0,2.0,1.0,14.0,108578.0
1.0,5.0,1.0,1.0,0.0,6.0,12228.0
1.0,5.0,1.0,0.0,0.0,1.0,13962.0
0.0,16.0,3.0,2.0,0.0,15.0,38916.0
1.0,2.0,1.0,2.0,0.0,13.0,75631.0
1.0,3.0,3.0,1.0,0.0,9.0,49725.0
0.0,16.0,1.0,2.0,0.0,6.0,11676.0
1.0,15.0,3.0,3.0,2.0,24.0,200000.0
3.0,16.0,8.0,1.0,0.0,3.0,21012.0
1.0,14.0,3.0,1.0,0.0,8.0,96945.0
1.0,16.0,1.0,1.0,2.0,2.0,4740.0
1.0,15.0,3.0,3.0,0.0,8.0,80000.0
1.0,14.0,3.0,3.0,0.0,12.0,73678.0
1.0,15.0,1.0,1.0,0.0,11.0,100000.0
1.0,11.0,3.0,2.0,0.0,11.0,73644.0
1.0,16.0,1.0,1.0,0.0,4.0,28536.0
1.0,1.0,1.0,1.0,0.0,9.0,21996.0
1.0,5.0,1.0,1.0,0.0,4.0,48866.0
0.0,16.0,3.0,1.0,0.0,8.0,62352.0
1.0,3.0,3.0,1.0,0.0,3.0,41077.0
1.0,16.0,3.0,0.0,0.0,2.0,5304.0
1.0,15.0,1.0,1.0,0.0,9.0,140000.0
1.0,4.0,1.0,2.0,0.0,25.0,76750.0
1.0,16.0,1.0,1.0,0.0,4.0,12120.0
1.0,16.0,1.0,1.0,0.0,7.0,46482.0
1.0,14.0,1.0,2.0,0.0,15.0,59459.0
1.0,16.0,1.0,2.0,0.0,21.0,51888.0
1.0,14.0,1.0,2.0,0.0,15.0,74970.0
1.0,16.0,7.0,0.0,0.0,2.0,14592.0
1.0,15.0,8.0,2.0,0.0,10.0,180000.0
1.0,2.0,0.0,3.0,0.0,5.0,30253.0
1.0,0.0,7.0,3.0,0.0,25.0,106895.0
1.0,4.0,1.0,1.0,0.0,5.0,54049.0
1.0,15.0,3.0,3.0,1.0,20.0,105000.0
1.0,3.0,3.0,1.0,0.0,5.0,43239.0
1.0,12.0,2.0,2.0,0.0,5.0,172803.0
1.0,16.0,1.0,1.0,0.0,5.0,38400.0
1.0,5.0,3.0,2.0,0.0,10.0,33504.0
1.0,4.0,7.0,6.0,2.0,0.5,41508.0
1.0,15.0,1.0,1.0,0.0,5.0,90000.0
1.0,15.0,1.0,1.0,0.0,8.0,150000.0
1.0,14.0,7.0,1.0,0.0,6.0,109871.0
1.0,16.0,3.0,3.0,0.0,10.0,84974.0
0.0,14.0,1.0,2.0,0.0,13.0,77556.0
1.0,6.0,7.0,2.0,0.0,15.0,58373.0
1.0,16.0,0.0,2.0,0.0,15.0,58392.0
1.0,16.0,1.0,1.0,2.0,3.0,12528.0
1.0,16.0,3.0,2.0,0.0,15.0,37620.0
1.0,16.0,3.0,2.0,0.0,15.0,120000.0
1.0,7.0,3.0,1.0,2.0,5.0,48000.0
1.0,16.0,1.0,0.0,0.0,2.0,38916.0
0.0,11.0,3.0,3.0,0.0,19.0,67500.0
1.0,4.0,1.0,1.0,0.0,5.0,77831.0
1.0,1.0,0.0,2.0,0.0,10.0,27492.0
1.0,4.0,1.0,1.0,0.0,4.0,64860.0
1.0,6.0,7.0,0.0,0.0,3.0,29511.0
1.0,14.0,3.0,1.0,0.0,2.0,71093.0
1.0,16.0,1.0,2.0,0.0,15.0,86460.0
